date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
29/09/2015 03,1035,0,0,0,11.11,81,0,13.76
29/09/2015 04,1035,0,0,0,10.92,82,0,13.76
29/09/2015 05,1035,0,0,0,9.84,88.2,0,13.78
29/09/2015 06,1035,0,0,0,9.75,88.5,0,13.79
29/09/2015 07,1035,0,0,0,10.08,90.9,0.0224683,13.8
29/09/2015 08,1036,0,0,0,11.14,86.4,0.1454643,13.79
29/09/2015 09,1036,0,0,0,13.02,77.3,0.3050855,13.75
29/09/2015 10,1036,0,0,0,14.25,71.9,0.4193506,13.7
29/09/2015 11,1036,0,0,0,16.24,58.2,0.5768014,13.59
29/09/2015 12,1036,0,0,0,17.4,54.3,0.6303701,13.51
29/09/2015 13,1036,0,0,0,18.4,48.1,0.6233412,13.46
29/09/2015 14,1036,0,0,0,18.47,53.1,0.5793417,13.41
29/09/2015 15,1036,0,0,0,17.85,56.2,0.4612537,13.38
29/09/2015 16,1036,0,0,0,17.9,55.1,0.3230403,13.37
29/09/2015 17,1036,0,0,0,17.15,56.5,0.1411482,13.4
29/09/2015 18,1036,0,0,0,16.36,59.7,0.0341834,13.46
29/09/2015 19,1036,0,0,0,14.51,66.3,0.0001233,13.54
29/09/2015 20,1036,0,0,0,14.29,68.9,0,13.6
29/09/2015 21,1037,0,0,0,12.52,77.4,0,13.65
29/09/2015 22,1037,0,0,0,12.37,80,0,13.69
29/09/2015 23,1037,0,0,0,11.49,84.7,0,13.72
30/09/2015 00,1037,0,0,0,11.07,86.2,0,13.74
30/09/2015 01,1037,0,0,0,10.58,88.8,0,13.76
30/09/2015 02,1036,0,0,0,9.65,93.8,0,13.78
30/09/2015 03,1036,0,0,0,9.04,97.8,0,13.8
30/09/2015 04,1036,0,0,0,8.74,99.1,0,13.8
30/09/2015 05,1036,0,0,0,8.76,99.2,0,13.81
30/09/2015 06,1036,0,0,0,8.74,99.3,0.0000987,13.82
30/09/2015 07,1036,0,0,0,7.83,99.2,0.0215311,13.83
30/09/2015 08,1036,0,0,0,8.76,99,0.1467468,13.83
30/09/2015 09,1037,0,0,0,10.96,91.7,0.3117199,13.79
30/09/2015 10,1037,0,0,0,13.53,78.3,0.4385881,13.74
30/09/2015 11,1037,0,0,0,15.82,66.1,0.5241698,13.61
30/09/2015 12,1036,0,0,0,16.96,62.7,0.5755435,13.5
30/09/2015 13,1036,0,0,0,17.38,62.7,0.6148569,13.43
30/09/2015 14,1036,0,0,0,17.54,61.6,0.5495977,13.38
30/09/2015 15,1035,0,0,0,16.54,64.4,0.4523996,13.38
30/09/2015 16,1035,0,0,0,15.76,67.1,0.3109307,13.39
30/09/2015 17,1035,0,0,0,16.02,65.3,0.1533566,13.41
30/09/2015 18,1035,0,0,0,14.82,69.6,0.0320623,13.48
30/09/2015 19,1035,0,0,0,13.25,72.6,0,13.57
30/09/2015 20,1035,0,0,0,12.26,76.9,0,13.63
30/09/2015 21,1035,0,0,0,11.55,83.5,0,13.68
30/09/2015 22,1035,0,0,0,10.75,89.1,0,13.72
30/09/2015 23,1035,0,0,0,9.88,93.5,0,13.75
01/10/2015 00,1035,0,0,0,9.74,93,0,13.77
01/10/2015 01,1035,0,0,0,8.05,90.7,0,13.8
01/10/2015 02,1034,0,0,0,7.44,94.5,0,13.82
01/10/2015 03,1034,0,0,0,6.88,94.6,0,13.84
01/10/2015 04,1034,0,0,0,6.9,95.2,0,13.86
01/10/2015 05,1034,0,0,0,6.95,97.1,0,13.85
01/10/2015 06,1034,0,0,0,6.64,97.7,0,13.85
01/10/2015 07,1034,0,0,0,8.61,95.8,0.0180782,13.85
01/10/2015 08,1033,0,0,0,11.96,76.4,0.1408523,13.79
01/10/2015 09,1034,0,0,0,13.19,70.8,0.2956887,13.74
01/10/2015 10,1033,0,0,0,14.6,63.4,0.4419176,13.68
01/10/2015 11,1033,0,0,0,15.29,58.9,0.5539137,13.6
01/10/2015 12,1033,0,0,0,16.08,57.5,0.5980611,13.53
01/10/2015 13,1033,0,0,0,17.4,54.7,0.5804516,13.49
01/10/2015 14,1032,0,0,0,18.32,52.3,0.5479699,13.45
01/10/2015 15,1031,0,0,0,18.77,50,0.468628,13.43
01/10/2015 16,1031,0,0,0,18.66,44.8,0.3321411,13.44
01/10/2015 17,1030,0,0,0,17.94,47.3,0.1720514,13.46
01/10/2015 18,1030,0,0,0,15.99,52.8,0.0360331,13.51
01/10/2015 19,1031,0,0,0,13.51,59.6,0.0000247,13.59
01/10/2015 20,1030,0,0,0,12.45,60.1,0,13.64
01/10/2015 21,1030,0,0,0,12.54,63,0,13.68
01/10/2015 22,1029,0,0,0,11.09,70.4,0,13.72
01/10/2015 23,1029,0,0,0,11.26,74.3,0,13.74
02/10/2015 00,1028,0,0,0,10.36,79.1,0,13.76
02/10/2015 01,1028,0,0,0,10.39,80.3,0,13.76
02/10/2015 02,1028,0,0,8.2,10.5,71.6,0,13.77
02/10/2015 03,1027,0,0,0,10.91,73.6,0,13.75
02/10/2015 04,1026,0,0,0,10.59,78.5,0,13.75
02/10/2015 05,1026,0,0,0,10.44,80.3,0,13.76
02/10/2015 06,1026,0,0,0,9.93,87.8,0,13.76
02/10/2015 07,1026,0,0,0,8.39,95.6,0.0106052,13.78
02/10/2015 08,1026,0,0,0,8.5,99.5,0.0252306,13.78
02/10/2015 09,1026,0,0,0,9.03,99,0.0675282,13.76
02/10/2015 10,1025,0,0,0,10.42,88.5,0.340872,13.74
02/10/2015 11,1025,0,0,0,11.74,78.4,0.4990873,13.68
02/10/2015 12,1025,0,0,0,12.53,74.1,0.542248,13.63
02/10/2015 13,1024,0,0,0,12.99,70.9,0.5391405,13.59
02/10/2015 14,1024,0,0,0,13.17,69.2,0.490603,13.57
02/10/2015 15,1024,0,0,0,13.39,68.1,0.3781629,13.57
02/10/2015 16,1023,0,0,0,13.25,68.4,0.2737876,13.57
02/10/2015 17,1023,0,0,0,12.8,69.6,0.1558476,13.59
02/10/2015 18,1022,0,0,0,11.47,74.1,0.0289054,13.64
02/10/2015 19,1022,0,0,0,9.85,80.8,0.0000247,13.7
02/10/2015 20,1022,0,0,0,8.56,85.9,0,13.74
02/10/2015 21,1022,0,0,0,8.44,87,0,13.78
02/10/2015 22,1021,0,0,0,8.5,86.1,0,13.8
02/10/2015 23,1021,0,0,0,8.73,85,0,13.78
03/10/2015 00,1021,0,0,0,7.83,88.8,0,13.78
03/10/2015 01,1020,0,0,0,7.47,91.1,0,13.79
03/10/2015 02,1019,0,0,0,8.16,89.8,0,13.78
03/10/2015 03,1018,0,0,0,8.42,89.3,0,13.78
03/10/2015 04,1018,0,0,0,8.22,91.2,0,13.77
03/10/2015 05,1018,0,0,0,8.21,90.1,0,13.77
03/10/2015 06,1017,0,0,0,7.55,89.9,0,13.78
03/10/2015 07,1017,0,0,0,7.35,90.2,0.0062892,13.78
03/10/2015 08,1017,0,0,0,7.03,90.1,0.0734474,13.79
03/10/2015 09,1016,0,0,0,8.63,82.8,0.295812,13.78
03/10/2015 10,1016,0,0,0,9.36,78.5,0.3113253,13.74
03/10/2015 11,1015,0,0,0,9.89,74.3,0.4038375,13.69
03/10/2015 12,1015,0,0,0,10.92,64.7,0.5570214,13.62
03/10/2015 13,1015,0,0,0,11.72,61.7,0.5159076,13.57
03/10/2015 14,1014,0,0,0,12.37,58.8,0.5128494,13.53
03/10/2015 15,1014,0,0,0,12.77,58.6,0.382849,13.52
03/10/2015 16,1013,0,0,0,12.02,61.7,0.1818921,13.55
03/10/2015 17,1013,0,0,0,11.62,63.2,0.078972,13.59
03/10/2015 18,1013,0,0,0,11.38,62.6,0.0111232,13.63
03/10/2015 19,1013,0,0,0,10.45,68.1,0,13.67
03/10/2015 20,1013,0,0,0,9.82,67.6,0,13.71
03/10/2015 21,1013,0,0,0,9.38,68.5,0,13.75
03/10/2015 22,1013,0,0,0,9.03,69.8,0,13.77
03/10/2015 23,1013,0,0,0,8.04,75.9,0,13.77
04/10/2015 00,1013,0,0,0,7.9,79.3,0,13.78
04/10/2015 01,1013,0,0,0,7.77,81.2,0,13.79
04/10/2015 02,1013,0,0,0,6.8,84.5,0,13.81
04/10/2015 03,1013,0,0,0,6.76,85.1,0,13.82
04/10/2015 04,1013,0,0,0,6.98,85,0,13.81
04/10/2015 05,1013,0,0,0,7.38,83.6,0,13.83
04/10/2015 06,1013,0,0,0,6.04,86.1,0,13.85
04/10/2015 07,1014,0,0,0,6.89,86,0.0051793,13.83
04/10/2015 08,1014,0,0,0,7.17,84.1,0.0974941,13.82
04/10/2015 09,1013,0,0,0,8.69,77,0.1250924,13.78
04/10/2015 10,1013,0,0,0,9.71,74.8,0.1722487,13.74
04/10/2015 11,1013,0,0,0,10.01,76.3,0.2383464,13.69
04/10/2015 12,1013,0,0,0,10.08,79.8,0.155379,13.67
04/10/2015 13,1013,0,0,0,10.3,65.2,0.1977259,13.67
04/10/2015 14,1013,0,0,0,9.95,64.9,0.2045823,13.67
04/10/2015 15,1012,0,0,0,10.49,62.1,0.1714841,13.65
04/10/2015 16,1012,0,0,0,10.74,61.9,0.0579588,13.65
04/10/2015 17,1012,0,0,0,10.54,64,0.0178069,13.67
04/10/2015 18,1012,0,0,0,10.34,66.6,0.0028609,13.69
04/10/2015 19,1011,0,0,0,9.94,69.3,0,13.7
04/10/2015 20,1011,0,0,0,9.58,72.5,0,13.72
04/10/2015 21,1011,0,0,0,9.35,75.4,0,13.73
04/10/2015 22,1011,0,0,0,9.33,74.5,0,13.74
04/10/2015 23,1011,0,0,0,8.41,77.7,0,13.76
05/10/2015 00,1010,0,0,0,6.92,85.2,0,13.8
05/10/2015 01,1009,0,0,0,6.8,87.4,0,13.83
05/10/2015 02,1009,0,0,0,7.15,88.5,0,13.84
05/10/2015 03,1008,0,0,0,6.87,90.6,0,13.84
05/10/2015 04,1008,0,0,0,6.35,92.8,0,13.86
05/10/2015 05,1007,0,0,0,6.52,93.4,0,13.87
05/10/2015 06,1006,0,0,0,6.71,91.7,0,13.87
05/10/2015 07,1006,0,0,0,7.15,88.4,0.0053026,13.87
05/10/2015 08,1006,0,0,0,7.68,87.4,0.0501406,13.85
05/10/2015 09,1005,0,0,0,8.66,85.1,0.0831154,13.82
05/10/2015 10,1004,0,0,0,9.49,87.2,0.0797119,13.79
05/10/2015 11,1003,0,0,0,11.09,80.1,0.0779361,13.75
05/10/2015 12,1001,0,0,0,11.4,83.8,0.0439747,13.73
05/10/2015 13,1000,0,0,0,11.81,89.8,0.0436788,13.71
05/10/2015 14,999,0,0,0,12.96,87.3,0.0845213,13.68
05/10/2015 15,998,0,0,0,13.54,88.4,0.1447245,13.65
05/10/2015 16,997,0,0,0,14.01,87.9,0.1486952,13.63
05/10/2015 17,996,0,0,0,14.02,89.9,0.0626449,13.62
05/10/2015 18,996,0,0,0,14.19,92.7,0.0057466,13.62
05/10/2015 19,997,0,0,0,14.39,90.6,0,13.63
05/10/2015 20,997,0,0,0,14.21,91.9,0,13.63
05/10/2015 21,997,0,0,0,14.48,93.6,0,13.63
05/10/2015 22,996,0,0,0,14.89,92.1,0,13.62
05/10/2015 23,996,0,0,0,15.05,93.3,0,13.62
06/10/2015 00,996,0,0,0,15.42,91.7,0,13.61
06/10/2015 01,996,0,0,0,15.59,90.3,0,13.61
06/10/2015 02,996,0,0,0,15.4,91,0,13.61
06/10/2015 03,996,0,0,0,15.03,93.6,0,13.61
06/10/2015 04,995,0,0,0,14.88,94.5,0,13.62
06/10/2015 05,995,0,0,0,14.75,97.6,0,13.61
06/10/2015 06,995,0,0,0,14.72,99.4,0.0000247,13.62
06/10/2015 07,995,0,0,0,14.33,99.8,0.0004933,13.62
06/10/2015 08,995,0,0,0,14.51,100,0.0111232,13.63
06/10/2015 09,995,0,0,0,14.83,99.8,0.039338,13.62
06/10/2015 10,995,0,0.03,14.4,15.14,99.7,0.0690327,13.62
06/10/2015 11,995,0,0.06,30.1,15.66,99.4,0.0996892,13.61
06/10/2015 12,995,0,0,5.7,16.55,95.6,0.2154342,13.57
06/10/2015 13,995,0.1,0,0,16.48,93.8,0.1067182,13.56
06/10/2015 14,995,0,0,3,15.57,99.9,0.0666403,13.58
06/10/2015 15,995,0,0,0,16.08,99.7,0.1988605,13.57
06/10/2015 16,996,0,0,0,17.11,86,0.2257188,13.53
06/10/2015 17,996,0,0,0,16.47,86.2,0.0341341,13.54
06/10/2015 18,997,0,0,0,14.83,98.6,0.0104819,13.58
06/10/2015 19,998,0,0,0,14.09,99.7,0.0011838,13.6
06/10/2015 20,998,0,0,0,13.72,99.9,0.0000247,13.62
06/10/2015 21,999,0,0,0,12.95,100,0,13.64
06/10/2015 22,999,0,0,0,12.63,100,0,13.66
06/10/2015 23,999,0,0,0,12.73,100,0,13.67
07/10/2015 00,1000,0,0,0,13.08,99.7,0,13.67
07/10/2015 01,1000,0,0,0,12.37,99.8,0,13.68
07/10/2015 02,1001,0,0,0,11.1,99.9,0,13.7
07/10/2015 03,1001,0,0,0,11.06,100,0,13.71
07/10/2015 04,1002,0,0,0,11.09,100,0,13.71
07/10/2015 05,1002,0,0,0,11.13,100,0,13.7
07/10/2015 06,1003,0,0,0,11.42,100,0,13.7
07/10/2015 07,1004,0,0,0,10.72,99.9,0,13.7
07/10/2015 08,1005,0,0,0,10.35,99.2,0,13.71
07/10/2015 09,1005,0,0,0,10.62,96.8,0,13.7
07/10/2015 10,1006,0,0,0,10.45,96.5,0,13.7
07/10/2015 11,1006,0,0,0,9.8,99.2,0,13.71
07/10/2015 12,1007,0,0,0,9.57,99.6,0,13.73
07/10/2015 13,1007,0,0,0,9.73,99.8,0,13.73
07/10/2015 14,1008,0,0,0,9.95,99.9,0,13.73
07/10/2015 15,1008,0,0,0,10.01,99.9,0,13.73
07/10/2015 16,1009,0,0,0,9.83,99.9,0,13.73
07/10/2015 17,1009,0,0,0,9.88,99.9,0,13.74
07/10/2015 18,1010,0,0,0,10.04,99.8,0,13.74
07/10/2015 19,1010,0,0,0,9.96,99.6,0,13.74
07/10/2015 20,1011,0,0,0,9.31,88.6,0,13.75
07/10/2015 21,1012,0,0,0,8.54,85.5,0,13.76
07/10/2015 22,1012,0,0,0,7.91,91,0,13.79
07/10/2015 23,1012,0,0,0,7.41,94.6,0,13.81
08/10/2015 00,1013,0,0,0,7.32,94.5,0,13.82
08/10/2015 01,1013,0,0,0,7.32,92.3,0,13.83
08/10/2015 02,1014,0,0,0,7.54,91.5,0,13.83
08/10/2015 03,1014,0,0,0,7.43,94,0,13.83
08/10/2015 04,1015,0,0,0,7.35,95.8,0,13.84
08/10/2015 05,1015,0,0,0,7.4,97.2,0,13.84
08/10/2015 06,1016,0,0,0,7.45,98.2,0,13.84
08/10/2015 07,1016,0,0,0,6.35,99,0,13.84
08/10/2015 08,1017,0,0,0,6.25,99.2,0,13.86
08/10/2015 09,1017,0,0,0,8.95,93.9,0,13.83
08/10/2015 10,1018,0,0,0,9.9,89.1,0,13.77
08/10/2015 11,1018,0,0,0,10.11,88.2,0,13.73
08/10/2015 12,1018,0,0,0,11.66,76,0,13.65
08/10/2015 13,1019,0,0,0,12.73,67.2,0,13.58
08/10/2015 14,1019,0,0,0,13.32,64.6,0,13.56
08/10/2015 15,1018,0,0,0,13.85,59.6,0,13.54
08/10/2015 16,1019,0,0,0,14.23,58.3,0,13.53
08/10/2015 17,1019,0,0,0,13.46,61.2,0,13.55
08/10/2015 18,1019,0,0,0,12.09,67.8,0,13.61
08/10/2015 19,1020,0,0,0,10.29,73.3,0,13.68
08/10/2015 20,1020,0,0,0,8.67,80,0,13.73
08/10/2015 21,1020,0,0,0,7.57,87.3,0,13.77
08/10/2015 22,1020,0,0,0,7.78,89.5,0,13.8
08/10/2015 23,1020,0,0,0,7.78,87,0,13.82
09/10/2015 00,1020,0,0,0,7.21,89.9,0,13.83
09/10/2015 01,1020,0,0,0,7.84,88,0,13.83
09/10/2015 02,1020,0,0,0,7.56,90.9,0,13.83
09/10/2015 03,1020,0,0,0,7.56,94,0,13.84
09/10/2015 04,1020,0,0,0,7.84,92.5,0,13.83
09/10/2015 05,1020,0,0,0,8.2,92.4,0,13.83
09/10/2015 06,1020,0,0,0,9.5,90.8,0,13.8
09/10/2015 07,1020,0,0,0,10.53,85.4,0,13.77
09/10/2015 08,1020,0,0,0,10.84,83.1,0,13.74
09/10/2015 09,1020,0,0,0,10.71,83.8,0,13.72
09/10/2015 10,1021,0,0,0,11.24,84.4,0,13.7
09/10/2015 11,1021,0,0,0,12.64,76.6,0,13.67
09/10/2015 12,1021,0,0,0,13.7,70.5,0,13.63
09/10/2015 13,1021,0,0,0,14.13,68.3,0,13.61
09/10/2015 14,1021,0,0,0,14.44,67.4,0,13.6
09/10/2015 15,1021,0,0,0,13.98,70.9,0,13.6
09/10/2015 16,1021,0,0,0,12.91,79,0,13.62
09/10/2015 17,1021,0,0,0,12,91.9,0,13.64
09/10/2015 18,1021,0,0,0,11.94,92.6,0,13.66
09/10/2015 19,1021,0,0,0,12.22,86.9,0,13.66
09/10/2015 20,1021,0,0,0,12.04,88.1,0,13.67
09/10/2015 21,1022,0,0,0,11.96,89.2,0,13.68
09/10/2015 22,1022,0,0,0,11.97,88.3,0,13.68
09/10/2015 23,1022,0,0,0,11.84,88.3,0,13.68
10/10/2015 00,1022,0,0,0,11.58,91,0,13.68
10/10/2015 01,1022,0,0,0,11.28,92.8,0,13.69
10/10/2015 02,1022,0,0,0,10.96,95,0,13.7
10/10/2015 03,1022,0,0,0,11.06,96.6,0,13.7
10/10/2015 04,1022,0,0,0,11.03,94.8,0,13.7
10/10/2015 05,1022,0,0,0,10.65,97.1,0,13.71
10/10/2015 06,1022,0,0,0,10.4,97.5,0,13.71
10/10/2015 07,1022,0,0,0,10.58,98.1,0,13.71
10/10/2015 08,1022,0,0,0,10.9,98.6,0,13.71
10/10/2015 09,1023,0,0,0,10.9,99.2,0,13.71
10/10/2015 10,1023,0,0,0,11.27,95.2,0,13.69
10/10/2015 11,1023,0,0,0,12.15,86.2,0,13.67
10/10/2015 12,1022,0,0,0,12.58,84.5,0,13.64
10/10/2015 13,1022,0,0,0,12.77,80.8,0,13.61
10/10/2015 14,1022,0,0,0,12.92,82,0,13.58
10/10/2015 15,1022,0,0,0,12.62,85.9,0,13.58
10/10/2015 16,1021,0,0,0,12.25,91.1,0,13.6
10/10/2015 17,1021,0,0,0,11.38,98.9,0,13.63
10/10/2015 18,1021,0,0,0,11.35,99.4,0,13.66
10/10/2015 19,1022,0,0,0,11.09,99.5,0,13.69
10/10/2015 20,1022,0,0,0,10.58,99.6,0,13.71
10/10/2015 21,1021,0,0,0,10.61,99,0,13.72
10/10/2015 22,1022,0,0,0,10.08,92.9,0,13.73
10/10/2015 23,1022,0,0,0,9.49,88.8,0,13.75
11/10/2015 00,1022,0,0,0,9.13,90.5,0,13.76
11/10/2015 01,1022,0,0,0,8.67,92.4,0,13.78
11/10/2015 02,1021,0,0,0,8.22,95.2,0,13.79
11/10/2015 03,1021,0,0,0,8.47,96.9,0,13.78
11/10/2015 04,1021,0,0,0,8.76,96.9,0,13.78
11/10/2015 05,1021,0,0,0,8.41,97.5,0,13.79
11/10/2015 06,1021,0,0,0,8.08,99.1,0,13.8
11/10/2015 07,1021,0,0,0,8.22,99.2,0,13.8
11/10/2015 08,1021,0,0,0,8.54,98.6,0,13.8
11/10/2015 09,1021,0,0,0,9.53,95.8,0,13.77
11/10/2015 10,1021,0,0,0,10.33,92.3,0,13.73
11/10/2015 11,1020,0,0,0,10.77,92.1,0,13.7
11/10/2015 12,1020,0,0,0,12.15,74.2,0,13.65
11/10/2015 13,1020,0,0,0,11.84,75,0,13.66
11/10/2015 14,1020,0,0,0,12.24,71.5,0,13.65
11/10/2015 15,1019,0,0,0,12.78,69,0,13.63
11/10/2015 16,1019,0,0,0,12.62,69.3,0,13.63
11/10/2015 17,1019,0,0,0,12.26,72.9,0,13.64
11/10/2015 18,1019,0,0,0,10.77,81.1,0,13.68
11/10/2015 19,1020,0,0,0,9.87,86.7,0,13.71
11/10/2015 20,1020,0,0,0,9.64,86.8,0,13.73
11/10/2015 21,1020,0,0,0,9.55,88.7,0,13.73
11/10/2015 22,1020,0,0,0,9.53,89.1,0,13.74
11/10/2015 23,1020,0,0,0,9.57,85.9,0,13.74
12/10/2015 00,1019,0,0,0,9.42,85.6,0,13.74
12/10/2015 01,1019,0,0,0,9.28,85.4,0,13.74
12/10/2015 02,1019,0,0,0,9.46,83.4,0,13.75
12/10/2015 03,1019,0,0,0,9.62,80.9,0,13.74
12/10/2015 04,1019,0,0,0,8.91,89.9,0,13.76
12/10/2015 05,1019,0,0,0,8.93,96.7,0,13.77
12/10/2015 06,1019,0,0,0,9.02,97.8,0,13.77
12/10/2015 07,1020,0,0,0,8.43,99.1,0,13.78
12/10/2015 08,1021,0,0,0,7.86,97.5,0,13.79
12/10/2015 09,1021,0,0,0,7.96,89.6,0,13.79
12/10/2015 10,1022,0,0,0,9.05,76.1,0,13.76
12/10/2015 11,1022,0,0,0,9.97,66.2,0,13.7
12/10/2015 12,1022,0,0,0,10.86,60,0,13.64
12/10/2015 13,1022,0,0,0,11.33,57.4,0,13.61
12/10/2015 14,1022,0,0,5.8,11.4,58.3,0,13.6
12/10/2015 15,1022,0,0,0,10.85,63.2,0,13.64
12/10/2015 16,1023,0,0,0,10.77,65.4,0,13.66
12/10/2015 17,1023,0,0,0,9.95,71.3,0,13.7
12/10/2015 18,1024,0,0,0,9.42,71.9,0,13.74
12/10/2015 19,1025,0,0,0,9.25,71.2,0,13.76
12/10/2015 20,1025,0,0,0,8.62,72.5,0,13.79
12/10/2015 21,1025,0,0,0,7.85,77.9,0,13.8
12/10/2015 22,1026,0,0,0,7.63,79,0,13.8
12/10/2015 23,1026,0,0,0,7.45,81,0,13.8
13/10/2015 00,1026,0,0,0,7.36,80.4,0,13.8
13/10/2015 01,1027,0,0,0,7.11,81.7,0,13.8
13/10/2015 02,1027,0,0,0,6.83,86.6,0,13.8
13/10/2015 03,1027,0,0,0,7.08,84.6,0,13.8
13/10/2015 04,1027,0,0,0,7.17,83.8,0,13.8
13/10/2015 05,1027,0,0,0,7.62,81.6,0,13.8
13/10/2015 06,1028,0,0,0,7.26,82.3,0,13.8
13/10/2015 07,1028,0,0,0,7.5,82.2,0,13.8
13/10/2015 08,1028,0,0,0,7.25,83,0,13.79
13/10/2015 09,1029,0,0,0,7.49,83.1,0,13.79
13/10/2015 10,1029,0,0,0,8.01,82.2,0,13.77
13/10/2015 11,1029,0,0,0,9.44,76.7,0,13.73
13/10/2015 12,1029,0,0,0,9.85,75.5,0,13.68
13/10/2015 13,1029,0,0,0,10.14,74.6,0,13.67
13/10/2015 14,1028,0,0,0,10.83,72.9,0,13.63
13/10/2015 15,1028,0,0,0,10.64,76.6,0,13.61
13/10/2015 16,1028,0,0,0,11.1,73.6,0,13.61
13/10/2015 17,1028,0,0,0,10.63,72.7,0,13.62
13/10/2015 18,1028,0,0,0,9.35,84.1,0,13.67
13/10/2015 19,1028,0,0,0,8.96,88,0,13.71
13/10/2015 20,1028,0,0,0,8.6,91.9,0,13.74
13/10/2015 21,1028,0,0,0,8.26,93.6,0,13.76
13/10/2015 22,1028,0,0,0,8.09,95,0,13.77
13/10/2015 23,1028,0,0,0,7,96.8,0,13.8
14/10/2015 00,1028,0,0,0,6.79,95.5,0,13.82
14/10/2015 01,1028,0,0,0,6.98,88.2,0,13.84
14/10/2015 02,1027,0,0,0,6.11,90.2,0,13.86
14/10/2015 03,1027,0,0,0,5.88,95.4,0,13.87
14/10/2015 04,1027,0,0,0,5.67,98.8,0,13.88
14/10/2015 05,1027,0,0,0,5.15,99,0,13.89
14/10/2015 06,1027,0,0,0,4.64,99.1,0,13.91
14/10/2015 07,1027,0,0,0,4.72,99.2,0,13.91
14/10/2015 08,1027,0,0,0,5.98,99.3,0,13.9
14/10/2015 09,1027,0,0,0,7.77,96.5,0,13.87
14/10/2015 10,1027,0,0,0,9.42,84.9,0,13.81
14/10/2015 11,1027,0,0,0,11.51,67.5,0,13.7
14/10/2015 12,1027,0,0,0,13.16,53.6,0,13.61
14/10/2015 13,1026,0,0,0,12.56,62,0,13.52
14/10/2015 14,1026,0,0,0,10.63,73.4,0,13.56
14/10/2015 15,1026,0,0,0,10.64,72.5,0,13.6
14/10/2015 16,1026,0,0,0,10.79,74.3,0,13.59
14/10/2015 17,1026,0,0,0,10.37,75.6,0,13.65
14/10/2015 18,1026,0,0,0,8.7,78.2,0,13.71
14/10/2015 19,1026,0,0,0,7.73,76.4,0,13.76
14/10/2015 20,1026,0,0,0,7.53,76.7,0,13.79
14/10/2015 21,1026,0,0,0,6.76,79.2,0,13.81
14/10/2015 22,1026,0,0,0,5.99,83.2,0,13.84
14/10/2015 23,1026,0,0,0,6.2,83.5,0,13.86
15/10/2015 00,1026,0,0,0,6.29,82.1,0,13.87
15/10/2015 01,1026,0,0,0,5.38,86.8,0,13.88
15/10/2015 02,1026,0,0,0,4.83,86.7,0,13.9
15/10/2015 03,1026,0,0,0,4.67,88.9,0,13.92
15/10/2015 04,1025,0,0,0,5.45,87.6,0,13.92
15/10/2015 05,1025,0,0,0,3.96,91.3,0,13.93
15/10/2015 06,1025,0,0,0,3.81,93.9,0,13.94
15/10/2015 07,1026,0,0,0,4.92,92.6,0,13.93
15/10/2015 08,1026,0,0,0,5.28,90,0,13.91
15/10/2015 09,1026,0,0,0,5.45,91.7,0,13.89
15/10/2015 10,1026,0,0,0,6.61,91.8,0,13.84
15/10/2015 11,1026,0,0,0,8.01,85.5,0,13.78
15/10/2015 12,1027,0,0,0,8.54,82.3,0,13.75
15/10/2015 13,1027,0,0,0,9.93,78.9,0,13.64
15/10/2015 14,1027,0,0,0,10.1,79.4,0,13.59
15/10/2015 15,1026,0,0,0,10.36,77.4,0,13.56
15/10/2015 16,1026,0,0,0,10.25,78.9,0,13.57
15/10/2015 17,1026,0,0,0,9.6,84.9,0,13.62
15/10/2015 18,1027,0,0,0,8.78,91.8,0,13.7
15/10/2015 19,1027,0,0,0,8.73,94.1,0,13.75
15/10/2015 20,1027,0,0,0,8.23,94.9,0,13.77
15/10/2015 21,1028,0,0,0,7.87,96.8,0,13.79
15/10/2015 22,1028,0,0,0,7.56,97.1,0,13.82
15/10/2015 23,1028,0,0,0,7.45,99.1,0,13.81
16/10/2015 00,1028,0,0,0,6.85,99.3,0,13.82
16/10/2015 01,1028,0,0,0,6.57,99.5,0,13.83
16/10/2015 02,1028,0,0,0,6.42,99.5,0,13.83
16/10/2015 03,1028,0,0,0,6.51,99.7,0,13.83
16/10/2015 04,1028,0,0,0,6.43,99.7,0,13.83
16/10/2015 05,1028,0,0,0,6.29,99.7,0,13.83
16/10/2015 06,1028,0,0,0,5.74,99.6,0,13.84
16/10/2015 07,1028,0,0,0,5.66,99.5,0,13.84
16/10/2015 08,1028,0,0,0,5.84,99.4,0,13.84
16/10/2015 09,1029,0,0,0,6.13,99.3,0,13.83
16/10/2015 10,1029,0,0,0,6.52,99.2,0,13.82
16/10/2015 11,1029,0,0,0,7.05,99.1,0,13.8
16/10/2015 12,1029,0,0,0,7.78,96.9,0,13.78
16/10/2015 13,1028,0,0,0,8.55,92.1,0,13.76
16/10/2015 14,1028,0,0,0,10.14,83,0,13.71
16/10/2015 15,1028,0,0,0,10.45,81.2,0,13.65
16/10/2015 16,1028,0,0,0,10.36,84.2,0,13.62
16/10/2015 17,1028,0,0,0,9.84,87.3,0,13.64
16/10/2015 18,1028,0,0,0,8.75,92.2,0,13.71
16/10/2015 19,1028,0,0,0,7.7,94.8,0,13.77
16/10/2015 20,1028,0,0,0,7.7,95.7,0,13.79
