date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
06/10/2015 20,59880,0,0,0,823.19,5993.7,0.0014798,817.21
06/10/2015 21,59923,0,0,0,776.96,5998.8,0,818.51
06/10/2015 22,59940,0,0,0,757.79,6000,0,819.4
06/10/2015 23,59963,0,0,0,763.9,5998.4,0,820.16
07/10/2015 00,60000,0,0,0,784.51,5982,0,820.34
07/10/2015 01,60019,0,0,0,742.34,5987.9,0,820.92
07/10/2015 02,60060,0,0,0,666.09,5992.8,0,822.15
07/10/2015 03,60080,0,0,0,663.54,6000,0,822.58
07/10/2015 04,60120,0,0,0,665.26,6000,0,822.56
07/10/2015 05,60150,0,0,0,667.78,6000,0,822.03
07/10/2015 06,60180,0,0,0,684.9,6000,0,821.85
07/10/2015 07,60224,0,0,0,643.33,5994,0,822.01
07/10/2015 08,60278,0,0,0,621.06,5954.7,0,822.6
07/10/2015 09,60320,0,0,0,637.07,5806.1,0,822.27
07/10/2015 10,60360,0,0,0,627.15,5792.8,0,822.03
07/10/2015 11,60386,0.2,0,0,588.14,5952.4,0,822.82
07/10/2015 12,60420,0.4,0,0,574.21,5974.9,0,823.8
07/10/2015 13,60430,0.8,0,0,584.08,5988.3,0,823.8
07/10/2015 14,60480,0.4,0,0,596.87,5994,0,823.8
07/10/2015 15,60480,0.6,0,0,600.4,5994,0,823.8
07/10/2015 16,60515,0.8,0,0,589.88,5994,0,823.86
07/10/2015 17,60540,0.4,0,0,593.09,5994,0,824.24
07/10/2015 18,60579,0.2,0,0,602.26,5988,0,824.4
07/10/2015 19,60608,0.4,0,0,597.84,5976.9,0,824.4
07/10/2015 20,60660,0,0,0,558.39,5313.2,0,825.07
07/10/2015 21,60704,0,0,0,512.13,5128.4,0,825.74
07/10/2015 22,60720,0,0,0,474.5,5458.8,0,827.42
07/10/2015 23,60749,0,0,0,444.49,5674.5,0,828.57
08/10/2015 00,60780,0,0,0,439.1,5669.9,0,829.23
08/10/2015 01,60792,0,0,0,439.24,5536.3,0,829.73
08/10/2015 02,60840,0,0,0,452.68,5490.6,0,829.8
08/10/2015 03,60840,0,0,0,445.81,5642.5,0,829.9
08/10/2015 04,60878,0,0,0,441.22,5749.4,0,830.4
08/10/2015 05,60900,0,0,0,444,5832.6,0,830.2
08/10/2015 06,60950,0,0,0,446.78,5894.4,0,830.2
08/10/2015 07,60960,0,0,0,381.01,5938.9,0,830.67
08/10/2015 08,61010,0,0,0,374.82,5951.5,0,831.36
08/10/2015 09,61031,0,0,0,536.86,5636.8,0,829.72
08/10/2015 10,61080,0,0,0,594.09,5347.3,0,826.28
08/10/2015 11,61080,0,0,0,606.54,5289,0,823.85
08/10/2015 12,61097,0,0,0,699.57,4557.9,0,818.82
08/10/2015 13,61136,0,0,0,764.06,4032.6,0,814.82
08/10/2015 14,61138,0,0,0,799.49,3875.3,0,813.52
08/10/2015 15,61088,0,0,0,831.17,3578.8,0,812.35
08/10/2015 16,61111,0,0,0,853.61,3497.6,0,811.77
08/10/2015 17,61140,0,0,0,807.75,3671.6,0,813.17
08/10/2015 18,61140,0,0,0,725.25,4069.8,0,816.6
08/10/2015 19,61177,0,0,0,617.5,4400.6,0,820.55
08/10/2015 20,61200,0,0,0,520.5,4802.8,0,823.71
08/10/2015 21,61200,0,0,0,454.43,5239.4,0,826.17
08/10/2015 22,61200,0,0,0,466.56,5371.4,0,827.99
08/10/2015 23,61200,0,0,0,466.99,5218.8,0,829.03
09/10/2015 00,61200,0,0,0,432.5,5395.9,0,829.65
09/10/2015 01,61200,0,0,0,470.35,5277.5,0,829.67
09/10/2015 02,61200,0,0,0,453.72,5452.4,0,829.7
09/10/2015 03,61200,0,0,0,453.55,5641.5,0,830.11
09/10/2015 04,61200,0,0,0,470.42,5547.2,0,829.99
09/10/2015 05,61195,0,0,0,491.84,5545.4,0,829.64
09/10/2015 06,61182,0,0,0,569.88,5445.9,0,828.03
09/10/2015 07,61200,0,0,0,631.67,5122.4,0,826.08
09/10/2015 08,61200,0,0,0,650.46,4987.5,0,824.68
09/10/2015 09,61200,0,0,0,642.35,5027.3,0,823.44
09/10/2015 10,61241,0,0,0,674.43,5062.2,0,821.98
09/10/2015 11,61260,0,0,0,758.5,4597.6,0,819.95
09/10/2015 12,61260,0,0,0,821.72,4232.9,0,817.88
09/10/2015 13,61260,0,0,0,847.62,4095.8,0,816.6
09/10/2015 14,61260,0,0,0,866.27,4042.9,0,815.75
09/10/2015 15,61260,0,0,0,838.98,4254.6,0,815.93
09/10/2015 16,61260,0,0,0,774.53,4742.2,0,816.99
09/10/2015 17,61260,0,0,0,719.85,5512.1,0,818.41
09/10/2015 18,61260,0,0,0,716.45,5555.1,0,819.4
09/10/2015 19,61263,0,0,0,732.94,5216.6,0,819.83
09/10/2015 20,61272,0,0,0,722.2,5283.3,0,820.31
09/10/2015 21,61320,0,0,0,717.74,5350.4,0,820.8
09/10/2015 22,61320,0,0,0,717.94,5297.6,0,820.79
09/10/2015 23,61320,0,0,0,710.49,5296.6,0,820.8
10/10/2015 00,61320,0,0,0,694.75,5459.6,0,821.08
10/10/2015 01,61320,0,0,0,676.56,5566.9,0,821.43
10/10/2015 02,61320,0,0,0,657.44,5700.4,0,821.78
10/10/2015 03,61320,0,0,0,663.48,5793.1,0,822
10/10/2015 04,61320,0,0,0,662.09,5688.6,0,822.26
10/10/2015 05,61320,0,0,0,638.96,5824.6,0,822.6
10/10/2015 06,61320,0,0,0,624.01,5851.3,0,822.6
10/10/2015 07,61320,0,0,0,634.86,5888.7,0,822.77
10/10/2015 08,61324,0,0,0,653.81,5914.5,0,822.62
10/10/2015 09,61380,0,0,0,653.75,5954.6,0,822.34
10/10/2015 10,61380,0,0,0,675.9,5710.2,0,821.35
10/10/2015 11,61371,0,0,0,729.04,5173.9,0,820.02
10/10/2015 12,61320,0,0,0,754.69,5072,0,818.28
10/10/2015 13,61320,0,0,0,766.22,4845.3,0,816.34
10/10/2015 14,61320,0,0,0,774.93,4918,0,815.01
10/10/2015 15,61314,0,0,0,757.09,5154.7,0,815.06
10/10/2015 16,61260,0,0,0,735.06,5466.6,0,816.21
10/10/2015 17,61260,0,0,0,682.99,5933.9,0,818.01
10/10/2015 18,61278,0,0,0,680.73,5964.4,0,819.55
10/10/2015 19,61320,0,0,0,665.3,5969.8,0,821.14
10/10/2015 20,61297,0,0,0,634.82,5974.2,0,822.44
10/10/2015 21,61266,0,0,0,636.43,5939,0,823.1
10/10/2015 22,61310,0,0,0,605.06,5572.1,0,823.96
10/10/2015 23,61320,0,0,0,569.15,5325.6,0,824.81
11/10/2015 00,61320,0,0,0,548.09,5428.5,0,825.8
11/10/2015 01,61320,0,0,0,520.26,5543.7,0,826.65
11/10/2015 02,61279,0,0,0,493.23,5711.2,0,827.39
11/10/2015 03,61260,0,0,0,507.99,5816.7,0,827.02
11/10/2015 04,61260,0,0,0,525.72,5815.3,0,826.85
11/10/2015 05,61260,0,0,0,504.74,5850.7,0,827.61
11/10/2015 06,61256,0,0,0,484.84,5948,0,828.02
11/10/2015 07,61260,0,0,0,492.92,5949.6,0,828.13
11/10/2015 08,61260,0,0,0,512.53,5917.2,0,827.75
11/10/2015 09,61260,0,0,0,571.62,5747,0,825.91
11/10/2015 10,61235,0,0,0,619.78,5540.3,0,823.85
11/10/2015 11,61200,0,0,0,646.34,5524.9,0,822.27
11/10/2015 12,61200,0,0,0,728.91,4452.9,0,819.11
11/10/2015 13,61200,0,0,0,710.61,4499.2,0,819.41
11/10/2015 14,61200,0,0,0,734.45,4287.6,0,819.16
11/10/2015 15,61163,0,0,0,766.56,4138.6,0,818.04
11/10/2015 16,61140,0,0,0,757.23,4158.7,0,817.83
11/10/2015 17,61140,0,0,0,735.6,4372.2,0,818.29
11/10/2015 18,61140,0,0,0,646.01,4865.4,0,820.51
11/10/2015 19,61195,0,0,0,592.22,5201.1,0,822.45
11/10/2015 20,61200,0,0,0,578.7,5208.7,0,823.5
11/10/2015 21,61200,0,0,0,572.9,5323.7,0,823.88
11/10/2015 22,61199,0,0,0,571.66,5343.7,0,824.39
11/10/2015 23,61200,0,0,0,574.44,5153.9,0,824.4
12/10/2015 00,61146,0,0,0,564.93,5133.1,0,824.4
12/10/2015 01,61140,0,0,0,556.77,5122.3,0,824.59
12/10/2015 02,61140,0,0,0,567.32,5002,0,824.82
12/10/2015 03,61140,0.2,0,0,577.24,4853,0,824.48
12/10/2015 04,61130,1.4,0,0,534.39,5394.9,0,825.32
12/10/2015 05,61119,0,0,0,535.66,5803.8,0,826.05
12/10/2015 06,61140,0.2,0,0,541.03,5867.4,0,826.22
12/10/2015 07,61200,0,0,0,505.68,5946.4,0,826.76
12/10/2015 08,61255,0,0,0,471.48,5850,0,827.3
12/10/2015 09,61260,0,0,0,477.69,5375.3,0,827.68
12/10/2015 10,61312,0,0,0,543.2,4564.2,0,825.63
12/10/2015 11,61320,0,0,0,598.01,3970.2,0,822.07
12/10/2015 12,61320,0,0,0,651.33,3597.1,0,818.59
12/10/2015 13,61320,0,0,0,679.71,3442.9,0,816.31
12/10/2015 14,61320,0,0.02,351,683.95,3500.4,0,816.2
12/10/2015 15,61346,0,0,0,650.9,3791.9,0,818.54
12/10/2015 16,61380,0,0,0,646.17,3923.9,0,819.75
12/10/2015 17,61402,0,0,0,596.97,4275.4,0,821.83
12/10/2015 18,61440,0,0,0,565.18,4314.4,0,824.24
12/10/2015 19,61489,0,0,0,555.06,4270.7,0,825.45
12/10/2015 20,61500,0,0,0,516.94,4348.3,0,827.18
12/10/2015 21,61520,0,0,0,470.81,4671.1,0,827.99
12/10/2015 22,61560,0,0,0,457.55,4742.9,0,828.01
12/10/2015 23,61560,0,0,0,446.88,4857.9,0,828
13/10/2015 00,61564,0,0,0,441.79,4826.7,0,827.88
13/10/2015 01,61620,0,0,0,426.38,4904.4,0,828
13/10/2015 02,61620,0,0,0,409.97,5193.5,0,828
13/10/2015 03,61620,0,0,0,424.94,5077.9,0,828
13/10/2015 04,61620,0,0,0,430.4,5026.1,0,828
13/10/2015 05,61620,0,0,0,457.47,4895.3,0,827.81
13/10/2015 06,61672,0,0,0,435.8,4937.3,0,827.81
13/10/2015 07,61680,0,0,0,449.76,4931.3,0,827.8
13/10/2015 08,61680,0,0,0,435.24,4978.4,0,827.4
13/10/2015 09,61736,0,0,0,449.69,4985.4,0,827.25
13/10/2015 10,61740,0,0,0,480.47,4929.2,0,826.36
13/10/2015 11,61740,0,0,0,566.46,4604.7,0,823.58
13/10/2015 12,61740,0,0,0,591.11,4530.3,0,820.8
13/10/2015 13,61740,0,0,0,608.42,4479,0,820.49
13/10/2015 14,61701,0,0,0,649.79,4374.8,0,817.54
13/10/2015 15,61680,0,0,0,638.23,4597.7,0,816.35
13/10/2015 16,61680,0,0,0,666.26,4415.4,0,816.88
13/10/2015 17,61680,0,0,0,638.08,4363.7,0,817.16
13/10/2015 18,61680,0,0,0,561.03,5043.4,0,820.18
13/10/2015 19,61680,0,0,0,537.49,5278.5,0,822.68
13/10/2015 20,61680,0,0,0,516.29,5516.1,0,824.26
13/10/2015 21,61680,0,0,0,495.55,5613.3,0,825.47
13/10/2015 22,61680,0,0,0,485.45,5700.6,0,826.45
13/10/2015 23,61680,0,0,0,419.89,5807.6,0,828.05
14/10/2015 00,61680,0,0,0,407.58,5728.6,0,829.43
14/10/2015 01,61680,0,0,0,419,5294.2,0,830.23
14/10/2015 02,61646,0,0,0,366.89,5409.4,0,831.46
14/10/2015 03,61620,0,0,0,352.75,5725.8,0,832.32
14/10/2015 04,61620,0,0,0,340.08,5930,0,832.8
14/10/2015 05,61620,0,0,0,308.91,5940.1,0,833.39
14/10/2015 06,61620,0,0,0,278.32,5944.7,0,834.5
14/10/2015 07,61620,0,0,0,282.97,5952.2,0,834.67
14/10/2015 08,61620,0,0,0,358.52,5957.5,0,834.05
14/10/2015 09,61620,0,0,0,466.21,5788.1,0,832.25
14/10/2015 10,61620,0,0,0,565.3,5096.5,0,828.53
14/10/2015 11,61620,0,0,0,690.41,4052.2,0,822.2
14/10/2015 12,61620,0,0,0,789.4,3216.4,0,816.37
14/10/2015 13,61583,0,0,0,753.47,3718.2,0,811.45
14/10/2015 14,61560,0,0,0,637.99,4401.8,0,813.59
14/10/2015 15,61560,0,0,0,638.46,4348.6,0,815.93
14/10/2015 16,61560,0,0,0,647.4,4456.4,0,815.54
14/10/2015 17,61560,0,0,0,621.91,4534.9,0,818.97
14/10/2015 18,61560,0,0,0,522.07,4690.5,0,822.65
14/10/2015 19,61560,0,0,0,463.89,4585,0,825.57
14/10/2015 20,61560,0,0,0,451.96,4604.5,0,827.28
14/10/2015 21,61560,0,0,0,405.81,4752,0,828.61
14/10/2015 22,61560,0,0,0,359.15,4991.2,0,830.25
14/10/2015 23,61560,0,0,0,372.28,5013,0,831.3
15/10/2015 00,61560,0,0,0,377.33,4928.5,0,832.08
15/10/2015 01,61560,0,0,0,322.78,5209.1,0,833.07
15/10/2015 02,61560,0,0,0,290.02,5200.5,0,834.17
15/10/2015 03,61545,0,0,0,280.35,5336.3,0,835.31
15/10/2015 04,61500,0,0,0,326.71,5253.4,0,835.18
15/10/2015 05,61500,0,0,0,237.32,5475.9,0,835.91
15/10/2015 06,61520,0,0,0,228.39,5636,0,836.4
15/10/2015 07,61552,0,0,0,295.16,5556.7,0,835.9
15/10/2015 08,61560,0,0,0,316.66,5402.3,0,834.66
15/10/2015 09,61560,0,0,0,326.75,5504.6,0,833.18
15/10/2015 10,61560,0,0,0,396.6,5506.2,0,830.33
15/10/2015 11,61584,0,0,0,480.89,5132.1,0,827.03
15/10/2015 12,61620,0,0,0,512.1,4940.4,0,825.18
15/10/2015 13,61620,0,0,0,595.51,4732.2,0,818.13
15/10/2015 14,61620,0,0,0,605.97,4761.9,0,815.38
15/10/2015 15,61573,0,0,0,621.71,4645.9,0,813.65
15/10/2015 16,61560,0,0,0,614.8,4733.1,0,814.39
15/10/2015 17,61560,0,0,0,576.25,5094.2,0,817.33
15/10/2015 18,61620,0,0,0,526.55,5510.2,0,821.91
15/10/2015 19,61620,0,0,0,523.63,5643.6,0,825.04
15/10/2015 20,61620,0,0,0,493.78,5696.5,0,826.46
15/10/2015 21,61673,0,0,0,472.35,5808.9,0,827.53
15/10/2015 22,61680,0,0,0,453.41,5826.5,0,829.01
15/10/2015 23,61680,0,0,0,446.83,5945.9,0,828.72
16/10/2015 00,61680,0,0,0,410.96,5959.2,0,828.91
16/10/2015 01,61680,0,0,0,394.3,5968.1,0,829.74
16/10/2015 02,61680,0,0,0,385.12,5972.3,0,829.97
16/10/2015 03,61677,0,0,0,390.51,5979.9,0,829.6
16/10/2015 04,61675,0,0,0,385.8,5982,0,829.83
16/10/2015 05,61680,0,0,0,377.66,5979.4,0,829.9
16/10/2015 06,61680,0,0,0,344.22,5975.7,0,830.43
16/10/2015 07,61680,0,0,0,339.83,5970,0,830.41
16/10/2015 08,61680,0,0,0,350.21,5962.7,0,830.17
16/10/2015 09,61722,0,0,0,367.73,5957.8,0,829.56
16/10/2015 10,61740,0,0,0,391.28,5950.7,0,829.07
16/10/2015 11,61740,0,0,0,423,5945.5,0,828.22
16/10/2015 12,61717,0,0,0,466.83,5816.1,0,826.93
16/10/2015 13,61680,0,0,0,512.75,5526.4,0,825.7
16/10/2015 14,61680,0,0,0,608.59,4982.1,0,822.61
16/10/2015 15,61680,0,0,0,626.96,4873.3,0,818.9
16/10/2015 16,61680,0,0,0,621.62,5050.2,0,817.25
16/10/2015 17,61680,0,0,0,590.65,5240.8,0,818.59
16/10/2015 18,61673,0,0,0,525.25,5530.2,0,822.54
16/10/2015 19,61680,0,0,0,461.83,5688.6,0,826
16/10/2015 20,61680,0,0,0,461.87,5744.5,0,827.54
16/10/2015 21,61680,0,0,0,499.23,5614.3,0,826.88
16/10/2015 22,61680,0,0,0,502.44,5516.1,0,826.78
16/10/2015 23,61645,0,0,0,452.85,5721.4,0,827.32
17/10/2015 00,61620,0,0,0,418.23,5822.6,0,828.64
17/10/2015 01,61620,0,0,0,409.61,5930.2,0,829.2
17/10/2015 02,61620,0,0,0,405.68,5954.3,0,829.53
17/10/2015 03,61606,0,0,0,392.19,5958,0,830.36
17/10/2015 04,61560,0,0,0,371.88,5958,0,830.98
17/10/2015 05,61560,0,0,0,368.62,5959.9,0,830.64
17/10/2015 06,61560,0,0,0,348.01,5959.1,0,831.43
17/10/2015 07,61560,0,0,0,333.8,5963.4,0,832.35
17/10/2015 08,61569,0,0,0,316.76,5967.9,0,832.35
17/10/2015 09,61620,0,0,0,342.42,5974.8,0,831.92
17/10/2015 10,61620,0,0,0,375.59,5981.1,0,830.48
17/10/2015 11,61609,0,0,0,458.49,5876.4,0,825.88
17/10/2015 12,61560,0,0,0,534.82,5075.7,0,823.96
17/10/2015 13,61560,0,0,0,558.46,4942.9,0,822.62
17/10/2015 14,61553,0,0,0,589.63,4693.9,0,821.56
17/10/2015 15,61529,0,0,0,601.87,4457.8,0,820.79
17/10/2015 16,61500,0,0,0,594.31,4725.7,0,821.02
17/10/2015 17,61500,0,0,0,591.76,4892.2,0,821.63
17/10/2015 18,61500,0,0,0,589.18,5167.9,0,822.34
17/10/2015 19,61500,0,0,0,580.68,5531.1,0,823.33
17/10/2015 20,61500,0,0,0,586.91,5747.2,0,823.8
17/10/2015 21,61500,0,0,0,578.35,5951.1,0,823.86
17/10/2015 22,61500,0,0,0,589.97,5960.7,0,823.8
17/10/2015 23,61500,0,0,0,586.09,5964,0,823.67
18/10/2015 00,61500,0,0,0,574.02,5968.4,0,823.55
18/10/2015 01,61500,0,0,0,570.76,5970,0,824.37
18/10/2015 02,61477,0,0,0,579.57,5965,0,824.05
18/10/2015 03,61441,0,0,0,571.65,5964,0,824.6
18/10/2015 04,61440,0,0,0,559.1,5966.5,0,825.5
18/10/2015 05,61440,0,0,0,528.7,5970.8,0,826.57
18/10/2015 06,61440,0,0,0,519.91,5976,0,826.76
18/10/2015 07,61485,0,0,0,486.15,5976,0,827.83
18/10/2015 08,61500,0,0,0,481.96,5977.2,0,828.32
18/10/2015 09,61500,0,0,0,520.66,5982,0,827.49
18/10/2015 10,61500,0,0,0,589.04,5979.8,0,825.31
18/10/2015 11,61500,0,0,0,637.46,5764.7,0,822.03
18/10/2015 12,61500,0,0,0,682.5,4880.5,0,819.38
18/10/2015 13,61500,0,0,0,697.1,4153.8,0,817.94
18/10/2015 14,61500,0,0,0,730.54,3569.1,0,816.51
18/10/2015 15,61500,0,0,0,705.9,4240.7,0,816.27
18/10/2015 16,61500,0,0,0,676.45,4624.9,0,817.72
18/10/2015 17,61500,0,0,0,666.58,4093.4,0,819.1
18/10/2015 18,61508,0,0,0,603.29,4397.6,0,821.66
18/10/2015 19,61560,0,0,0,561.42,4726,0,823.9
18/10/2015 20,61560,0,0,0,516.28,4947.4,0,825.92
18/10/2015 21,61560,0,0,0,479.14,5039.5,0,827.32
18/10/2015 22,61560,0,0,0,457.69,5098.7,0,828.13
18/10/2015 23,61560,0,0,0,433.18,5131.8,0,829.23
19/10/2015 00,61560,0,0,0,420.07,5150.2,0,829.21
19/10/2015 01,61560,0,0,0,428.5,5271.4,0,829.15
19/10/2015 02,61560,0,0,0,431.95,5226.9,0,829.16
19/10/2015 03,61560,0,0,0,442.41,5107,0,828.62
19/10/2015 04,61560,0,0,0,464.08,4957.5,0,828.06
19/10/2015 05,61560,0,0,0,464.04,5033.7,0,827.73
19/10/2015 06,61560,0,0,0,480.6,5190.1,0,827.23
19/10/2015 07,61560,0,0,0,489.24,5214.6,0,826.84
19/10/2015 08,61585,0,0,0,503.35,5121,0,826.6
19/10/2015 09,61612,0,0,0,534.63,4938.1,0,825.91
19/10/2015 10,61569,0,0,0,587.51,4716.3,0,824.34
19/10/2015 11,61560,0,0,0,618.89,4406.8,0,822.72
19/10/2015 12,61560,0,0,0,627.86,4339.8,0,821.88
19/10/2015 13,61539,0,0,0,654,4256.9,0,820.8
19/10/2015 14,61500,0,0,0,697.41,4135.1,0,819.14
19/10/2015 15,61500,0,0,0,666.49,4345.7,0,819.28
19/10/2015 16,61497,0,0,0,664.23,4238.3,0,819.79
19/10/2015 17,61454,0,0,0,636.61,4560.1,0,821.1
19/10/2015 18,61440,0,0,0,610.05,4684.7,0,822.11
19/10/2015 19,61481,0,0,0,571.94,4628.6,0,823.2
19/10/2015 20,61500,0,0,0,553.89,4686,0,824.08
19/10/2015 21,61487,0,0,0,543.61,4851.1,0,824.76
19/10/2015 22,61440,0,0,0,541.37,5002.7,0,825.63
19/10/2015 23,61440,0,0,0,536.16,5096.1,0,826.2
20/10/2015 00,61405,0,0,0,492.26,5201.8,0,826.7
20/10/2015 01,61380,0,0.33,925.1,558.89,5004.7,0,826.48
20/10/2015 02,61380,0,0,0,552.81,5180.2,0,826.24
20/10/2015 03,61380,0,0,0,546.71,5247.3,0,826.67
20/10/2015 04,61380,0,0,0,527.66,5653.9,0,826.5
20/10/2015 05,61380,0,0,0,509.05,5690.5,0,827.5
20/10/2015 06,61380,0,0,0,488.5,5479.4,0,828.06
20/10/2015 07,61408,0,0,0,474.15,5395.4,0,828.61
20/10/2015 08,61441,0,0,0,490.99,5388,0,828.24
20/10/2015 09,61500,0,0,0,519.28,5157,0,827.66
20/10/2015 10,61500,0,0.02,251,565.88,4622.8,0,825.96
20/10/2015 11,61473,0,0.08,250.1,631.38,4183.7,0,822.47
20/10/2015 12,61440,0,0.04,249.8,672.64,3900.9,0,819.29
20/10/2015 13,62170,0,32,4127,708.76,3603.7,0,831.41
20/10/2015 14,61380,0,31.21,6124.5,682.75,3666.7,0,818.69
20/10/2015 15,61342,0,0.11,741.1,684.03,3770.2,0,819.2
20/10/2015 16,61311,0,0.04,217.2,673.25,3843.4,0,819.99
20/10/2015 17,61260,0,0.02,240.8,635.93,3940.5,0,821.12
20/10/2015 18,61208,0,0,0,574.23,4333.6,0,823.39
20/10/2015 19,61162,0,0,0,564.8,4555.2,0,824.4
20/10/2015 20,61065,0,0.33,797.4,581.73,4423,0,824.52
20/10/2015 21,60987,0.6,1.92,2104.8,564.41,4748.5,0,825.82
20/10/2015 22,60904,0.2,5.61,3650,573.51,5038,0,826.2
20/10/2015 23,60802,0,0,0,575.65,5329.4,0,826.17
21/10/2015 00,60641,0.2,129.44,5444.1,624.62,5283.9,0,825.74
21/10/2015 01,60520,0,3.92,2243.1,706.28,4965,0,824.14
21/10/2015 02,60456,0.2,0.42,1645.9,734.55,4861.3,0,822.39
21/10/2015 03,61420,0,0.4,1530.4,772.14,5012.5,0,835.03
21/10/2015 04,60360,1.4,0.31,1700,779.72,5089.8,0,820.44
21/10/2015 05,60360,0,0.04,479.5,783.6,5326.6,0,820.17
21/10/2015 06,60360,0.6,0.38,2044.4,801.23,5343.8,0,819.6
21/10/2015 07,60400,0.2,0.08,499.3,796.06,5408.4,0,819.6
21/10/2015 08,60425,0,0.15,498.5,794.88,5382.5,0,819.23
21/10/2015 09,60492,0,0.65,1677,795.09,5336.9,0,818.85
21/10/2015 10,60522,0,0.17,928.9,793.67,5386.2,0,818.4
21/10/2015 11,60539,0,0.27,705.6,803.9,5304.9,0,818.16
21/10/2015 12,60540,0,0.1,436.7,815.78,5207.7,0,817.57
21/10/2015 13,60516,0,0.38,838,816.97,5258.3,0,817.29
21/10/2015 14,60481,0,0.36,1648.9,839.62,5243.4,0,816.82
21/10/2015 15,60480,0.8,0.27,1338.3,839.45,5274.8,0,816.61
21/10/2015 16,60480,0,0.08,223.5,839.07,5311.1,0,816.73
21/10/2015 17,60428,0,0.08,220,824.24,5439.2,0,817.24
21/10/2015 18,60396,0,0.08,229.8,829.17,5549.9,0,817.64
21/10/2015 19,60332,0,0.4,883.4,839.23,5478.3,0,817.8
21/10/2015 20,60266,0,0.19,597.6,852.9,5302.5,0,817.8
21/10/2015 21,60240,0,0.75,1834.1,818.77,5084.9,0,818.38
21/10/2015 22,60199,0,0.35,897.3,741.95,5500.7,0,819.6
21/10/2015 23,60132,0,0.29,1486,745.51,4998.5,0,819.77
22/10/2015 00,60082,0,0.52,1329.6,749.96,4769.3,0,820.22
22/10/2015 01,60041,4.4,0.73,1435.2,744.59,4676.8,0,820.52
22/10/2015 02,60055,9.4,0.54,2297.2,672.51,4498.5,0,821.53
22/10/2015 03,60020,9.8,0.81,1893.2,632.48,4295.6,0,822.48
22/10/2015 04,60013,2.6,0.42,2114.6,596.57,4539.6,0,823.65
22/10/2015 05,60064,0.2,0.17,461.1,598.05,4730.5,0,824.27
22/10/2015 06,60096,0.6,1.17,1640.4,608.85,4774,0,824.27
22/10/2015 07,60122,14.8,0.02,241.4,617.95,4615.9,0,824.25
22/10/2015 08,60161,3.2,0.17,910.1,620.26,4201.5,0,824.4
22/10/2015 09,60261,0.2,0,0,626.83,4061.2,0,824.12
22/10/2015 10,60310,1.4,0,0,634.24,4003,0,823.19
22/10/2015 11,60383,7.2,0.12,473.9,663.82,3715.5,0,821.4
22/10/2015 12,60456,5.8,0.21,1711.4,691.28,3324.6,0,819.69
22/10/2015 13,60494,13.8,0.27,1885.4,696.04,3371,0,818.72
22/10/2015 14,60560,7.4,0.04,547.4,691.75,3228.1,0,818.45
22/10/2015 15,60631,2.4,0.02,290.8,682.57,3305,0,818.59
22/10/2015 16,60696,2,0,0,652.56,3505.1,0,819.94
22/10/2015 17,60777,0,0,0,619.75,3501.3,0,821.76
22/10/2015 18,60840,0,0,0,588.18,3729.7,0,823.71
22/10/2015 19,60898,0,0,0,579.87,4009.7,0,824.49
22/10/2015 20,60960,0,0,0,559.37,4052.3,0,825.24
22/10/2015 21,61009,0,0,0,579.14,4159.6,0,824.97
22/10/2015 22,61020,0,0,0,583.03,3917.6,0,824.65
22/10/2015 23,61019,0,0,0,545.88,4078.2,0,825.64
23/10/2015 00,60997,0,0,0,539.97,4219.3,0,826.21
23/10/2015 01,60960,0,0,0,537.7,4523.7,0,826.47
23/10/2015 02,60960,0,0,0,518.05,4432,0,826.87
23/10/2015 03,60960,0,0,0,526.92,4021.7,0,827.16
23/10/2015 04,60931,0,0,0,551.92,3795.3,0,826.3
23/10/2015 05,60900,0,0,0,566.31,3720.5,0,825.63
23/10/2015 06,60900,0,0,0,570.74,3694.8,0,825.11
23/10/2015 07,60893,0,0,0,567.27,3643.4,0,825
23/10/2015 08,60842,0,0,0,566.35,3669,0,825
23/10/2015 09,60826,0,0,0,577.2,3761.3,0,824.84
23/10/2015 10,60780,0,0,0,597.59,3832,0,824.22
23/10/2015 11,60744,0,0,0,638.47,3818.3,0,823.33
23/10/2015 12,60714,0,0,0,664.13,3856.8,0,822.35
23/10/2015 13,60677,0,0,0,700.35,3849.5,0,821.6
23/10/2015 14,60649,0,0,0,766.67,3675.6,0,818.8
23/10/2015 15,60595,0,0,0,793,3583.1,0,815.76
23/10/2015 16,60510,0,0,0,737.52,3940.7,0,817.33
23/10/2015 17,60480,0,0,0,701.72,4290.7,0,819.48
23/10/2015 18,60480,0,0,0,677.94,4713.4,0,820.84
23/10/2015 19,60456,0,0,0,684.89,4860.6,0,821.4
23/10/2015 20,60422,0,0,0,708.84,4855,0,821.4
23/10/2015 21,60420,0,0,0,714.35,4991.5,0,821.4
23/10/2015 22,60390,0,0,0,716.27,5146.6,0,821.56
23/10/2015 23,60340,0,0,0,733.18,5184,0,821.61
24/10/2015 00,60301,0,0,0,712.7,5514.6,0,819.4
24/10/2015 01,60299,0,0,0,713.13,5596.5,0,812.13
24/10/2015 02,60240,0,0,0,737.34,5185.2,0,818.37
24/10/2015 03,60192,0,0,0,738.81,5107.1,0,819.37
24/10/2015 04,60155,0,0,0,764.52,4916.6,0,814.76
